R_Fighter,R_Total_Fights,R_Win_Percentage,R_Method_1_prev,R_Rounds_1_prev,R_Winner_1_prev,R_Prev_Fight_days,B_Fighter,B_Total_Fights,B_Win_Percentage,B_Method_1_prev,B_Rounds_1_prev,B_Winner_1_prev,B_Prev_Fight_days,Win_Method,Winner
Yoshitomo Watanabe,29,0.4827586206896552,Split Decision,2,True,100,Jutaro Nakao,44,0.5909090909090909,TKO,2,True,288,Split Decision,1.0
Yoshitomo Watanabe,27,0.4444444444444444,TKO,2,False,1715,Yasuaki Miura,4,0.25,TKO,2,False,161,TKO,1.0
Yoshitomo Watanabe,25,0.48,Split Decision,2,True,182,Yuta Watanabe,19,0.7368421052631579,Submission,2,True,133,Split Decision,0.0
Yoshitomo Watanabe,21,0.42857142857142855,TKO,1,False,119,Go Sato,2,0.0,TKO,1,False,61,TKO,1.0
Yoshitomo Watanabe,14,0.42857142857142855,Submission,1,False,223,Hiroki Nagaoka,7,0.2857142857142857,Split Decision,2,True,426,Split Decision,0.0
Yoshitomo Watanabe,8,0.5,KO,1,True,69,Kenji Ushioda,1,0.0,TKO,1,False,69,Submission,1.0
Yoshitomo Watanabe,5,0.4,Submission,1,False,30,Atsushi Inoue,1,0.0,TKO,2,False,2148,TKO,1.0
Shin Kochiwa,14,0.7142857142857143,KO,2,True,85,Shinji Sasaki,4,0.5,Split Decision,3,False,485,TKO,0.0
Shin Kochiwa,12,0.75,Split Decision,3,True,297,Kotetsu Boku,25,0.72,Split Decision,3,False,364,KO,0.0
Shin Kochiwa,10,0.8,TKO,2,True,91,Kenichiro Togashi,4,0.25,TKO,1,False,575,Split Decision,0.0
Shin Kochiwa,8,0.875,Split Decision,2,True,97,Daisuke Sugie,7,0.5714285714285714,Split Decision,2,True,335,Split Decision,0.0
Shin Kochiwa,13,0.6923076923076923,KO,1,False,103,Koshi Matsumoto,2,0.5,Split Decision,3,True,238,KO,1.0
Shin Kochiwa,11,0.7272727272727273,Split Decision,3,False,118,Shinji Sasaki,3,0.6666666666666666,Split Decision,3,False,1238,Split Decision,1.0
Toru Ishinaka,7,0.0,Split Decision,2,False,301,Koji Kondo,1,0.0,Submission,1,False,216,TKO,1.0
Toru Ishinaka,5,0.0,Submission,1,False,560,Noriyuki Kitaura,2,0.5,TKO,1,True,140,Split Decision,0.0
Ryohei Arai,4,0.75,Submission,1,True,365,Tamotsu Kitada,7,0.42857142857142855,TKO,2,False,210,Submission,1.0
Ryohei Arai,2,1.0,Submission,1,True,263,Yuichiro Abe,1,0.0,Split Decision,3,False,552,TKO,0.0
Yuta Watanabe,27,0.7037037037037037,Submission,2,False,629,Takahiro Kawanaka,3,0.3333333333333333,Submission,1,False,2030,Split Decision,0.0
Yuta Watanabe,21,0.7619047619047619,TKO,1,True,190,Shigetoshi Iwase,26,0.46153846153846156,Split Decision,3,True,260,TKO,1.0
Yuta Watanabe,17,0.7058823529411765,Split Decision,2,False,134,Go Sato,1,0.0,Submission,1,False,554,TKO,1.0
Yuta Watanabe,7,0.7142857142857143,Submission,1,True,154,Ryuji Ohori,1,1.0,TKO,1,True,407,TKO,1.0
Yuta Watanabe,6,0.6666666666666666,KO,1,False,97,Junpei Hamada,3,0.0,TKO,1,False,447,Submission,1.0
Yuta Watanabe,4,0.75,Submission,2,True,181,Yusuke Masuda,1,1.0,KO,1,True,16,KO,1.0
Yuta Watanabe,2,0.5,Submission,1,False,70,Sumio Koyano,2,0.0,TKO,1,False,554,TKO,1.0
Yuta Watanabe,24,0.7916666666666666,TKO,1,True,211,Keita Nakamura,17,0.7647058823529411,Submission,1,True,142,Submission,0.0
Yuta Watanabe,22,0.7727272727272727,TKO,2,True,247,Taisuke Okuno,19,0.631578947368421,KO,2,True,368,TKO,1.0
Yuta Watanabe,20,0.75,Split Decision,2,True,182,Naoki Samukawa,1,0.0,Split Decision,2,False,364,TKO,1.0
Yuta Watanabe,18,0.7222222222222222,TKO,1,True,349,Yuki Okano,5,0.6,Split Decision,2,True,111,Submission,1.0
Yuta Watanabe,14,0.7142857142857143,TKO,1,False,291,Joao Batista Yoshimura,1,0.0,Split Decision,2,False,1485,TKO,1.0
Yuta Watanabe,3,0.6666666666666666,TKO,1,True,52,Hidehisa Matsuda,2,0.0,KO,1,False,837,Submission,1.0
Yuta Watanabe,1,1.0,Submission,1,True,60,Tomoki Kanuka,1,0.0,Submission,1,False,233,Submission,0.0
Tsuneyoshi Kashimura,1,1.0,TKO,1,True,30,Shinpei Sotoyama,3,0.6666666666666666,TKO,2,True,126,TKO,0.0
Tamotsu Kitada,26,0.3076923076923077,KO,1,False,357,Isamu Kanazawa,1,1.0,KO,1,True,357,Submission,0.0
Tamotsu Kitada,24,0.3333333333333333,Submission,1,False,35,Gota Yamashita,3,0.6666666666666666,No Contest,1,True,260,TKO,0.0
Tamotsu Kitada,22,0.36363636363636365,TKO,1,False,92,Tomoyuki Suda,1,0.0,Submission,1,False,659,TKO,0.0
Tamotsu Kitada,15,0.4,TKO,1,False,283,Tatsuhiko Nishizaka,4,0.5,Submission,1,False,421,TKO,0.0
Tamotsu Kitada,13,0.38461538461538464,Submission,1,True,43,Hidehira Yabu,1,0.0,TKO,2,False,988,Submission,1.0
Tamotsu Kitada,9,0.4444444444444444,Submission,1,True,175,Teruhiko Kubo,4,0.5,Split Decision,2,False,64,Submission,0.0
Magomed Shikhshabekov,8,1.0,TKO,1,True,41,Simon Phillips,4,0.75,Submission,1,False,113,Submission,1.0
Magomed Shikhshabekov,4,1.0,Submission,1,True,829,Romano de los Reyes,6,0.5,Split Decision,2,True,127,Submission,1.0
Magomed Shikhshabekov,5,1.0,Submission,1,True,127,Jason Ponet,1,0.0,Submission,2,False,35,Submission,1.0
Ferrid Kheder,33,0.696969696969697,Submission,1,True,35,Vincent del Guerra,7,0.2857142857142857,TKO,1,False,196,KO,0.0
Ferrid Kheder,27,0.8148148148148148,No Contest,3,True,188,Zorobabel Moreira,2,0.5,KO,1,False,374,Split Decision,0.0
Ferrid Kheder,21,0.7619047619047619,Split Decision,3,False,92,Randall Jimenez,1,0.0,Submission,1,False,238,TKO,1.0
Ferrid Kheder,9,0.7777777777777778,TKO,1,True,19,Rory McDonell,1,0.0,Split Decision,3,False,293,Split Decision,1.0
Ferrid Kheder,7,0.8571428571428571,TKO,2,True,22,Tommy Truex,1,0.0,KO,1,False,715,Split Decision,0.0
Ferrid Kheder,24,0.7916666666666666,Submission,2,True,182,Randall Jimenez,2,0.0,TKO,1,False,210,Submission,1.0
Ferrid Kheder,20,0.8,Split Decision,3,True,146,Daisuke Nakamura,29,0.6551724137931034,Split Decision,2,False,173,Split Decision,0.0
Ferrid Kheder,8,0.75,Split Decision,3,False,92,Christos Petroutsos,4,0.25,Split Decision,2,False,8,TKO,1.0
Ray Steinbeiss,16,0.6875,Split Decision,3,True,189,Chris Hugh,1,0.0,Submission,1,False,182,Submission,1.0
Ray Steinbeiss,4,1.0,KO,1,True,49,Butch Hajicek,1,0.0,Submission,1,False,686,Submission,1.0
Ray Steinbeiss,2,1.0,Split Decision,3,True,266,Stacy Hakes,1,0.0,KO,1,False,92,Submission,1.0
Ray Steinbeiss,17,0.7058823529411765,Submission,1,True,196,Greg Soto,1,1.0,Submission,1,True,994,Submission,0.0
Ray Steinbeiss,9,0.8888888888888888,Split Decision,3,False,133,Claude Patrick,1,1.0,Submission,1,True,154,Submission,0.0
Ray Steinbeiss,3,1.0,Submission,1,True,196,Stacy Hakes,3,0.0,TKO,1,False,84,KO,1.0
Ray Steinbeiss,1,1.0,Submission,1,True,217,Hector Munoz,2,1.0,Submission,1,True,168,Split Decision,1.0
Nuri Shakir,48,0.5,Split Decision,3,True,182,Will Santiago Jr.,1,1.0,Submission,1,True,272,TKO,0.0
Nuri Shakir,25,0.44,Submission,2,False,84,Maurice Wilson,4,0.5,Split Decision,3,False,1540,TKO,1.0
Nuri Shakir,11,0.45454545454545453,Submission,1,False,210,Eddie  Sanchez,3,0.3333333333333333,Split Decision,2,False,326,Split Decision,0.0
Nuri Shakir,14,0.5,TKO,1,True,34,Bill Mahoney,1,0.0,Split Decision,1,False,70,TKO,1.0
Nuri Shakir,47,0.48936170212765956,Submission,2,True,483,Brett Oteri,4,0.5,Submission,2,False,371,Split Decision,1.0
Nuri Shakir,46,0.4782608695652174,TKO,1,False,63,Todd Chattelle,5,0.4,TKO,1,True,371,Submission,1.0
Nuri Shakir,42,0.5,Submission,4,True,195,Nate LaMotte,2,0.5,Submission,1,True,721,Submission,0.0
Nuri Shakir,40,0.475,Submission,1,False,84,Matthew Brent Kinberger,1,1.0,KO,1,True,407,Split Decision,1.0
Nuri Shakir,34,0.5294117647058824,KO,1,False,181,Tamdan McCrory,7,1.0,TKO,1,True,84,Submission,0.0
Nuri Shakir,30,0.5333333333333333,TKO,1,True,35,Edson Diniz,4,1.0,Submission,1,True,658,TKO,1.0
Nuri Shakir,28,0.5,Split Decision,2,True,43,Rich Moskowitz,1,0.0,Split Decision,2,False,43,Split Decision,1.0
Nuri Shakir,20,0.45,Split Decision,2,False,29,Aaron Riley,26,0.7692307692307693,Submission,1,False,134,Split Decision,0.0
Nuri Shakir,7,0.5714285714285714,Split Decision,1,True,34,Kelly Dullanty,1,1.0,Split Decision,3,True,198,Split Decision,0.0
Phil Johns,42,0.6904761904761905,Split Decision,3,True,493,Sherron Leggett,2,0.5,KO,1,True,70,TKO,0.0
Phil Johns,29,0.6896551724137931,TKO,2,True,90,Fabiano Iha,7,0.5714285714285714,TKO,1,True,69,Submission,0.0
Phil Johns,27,0.6666666666666666,Split Decision,3,False,13,Ray Totorico,1,0.0,TKO,2,False,335,Submission,1.0
Phil Johns,25,0.68,Split Decision,3,True,51,Chris Gochis,1,0.0,KO,1,False,287,TKO,1.0
Phil Johns,6,0.6666666666666666,TKO,1,False,55,Dan Gilbert,1,0.0,Submission,1,False,90,Submission,1.0
Phil Johns,4,0.75,TKO,1,True,14,Mike Eierman,1,0.0,Submission,1,False,14,Submission,1.0
Phil Johns,41,0.6829268292682927,Submission,1,False,26,Dan Swift,2,0.0,Split Decision,5,False,67,Split Decision,1.0
Phil Johns,39,0.6923076923076923,Submission,2,False,210,Dan Swift,1,0.0,TKO,2,False,301,Split Decision,1.0
Phil Johns,38,0.7105263157894737,Split Decision,3,True,36,Chad Robichaux,1,1.0,Submission,1,True,1449,Submission,0.0
Phil Johns,36,0.6944444444444444,Split Decision,2,True,28,Tom Kirk,3,0.3333333333333333,Submission,2,False,135,Split Decision,1.0
Phil Johns,32,0.6875,Split Decision,3,True,41,Leigh Remedios,3,0.6666666666666666,TKO,3,True,34,Split Decision,1.0
Phil Johns,26,0.6923076923076923,TKO,1,True,7,Paul Rodriguez,4,0.25,Split Decision,3,False,41,Split Decision,0.0
Phil Johns,24,0.6666666666666666,Disqualification,1,True,19,Tony DeDolph,1,1.0,Submission,1,True,269,Split Decision,1.0
Phil Johns,20,0.65,KO,1,True,70,Jens Pulver,2,0.5,KO,1,True,228,KO,0.0
Phil Johns,12,0.5,TKO,1,False,71,Jeff Curran,1,1.0,Split Decision,1,True,381,KO,1.0
Phil Johns,10,0.5,Submission,1,False,111,Josh Stuart,1,0.0,TKO,1,False,273,Submission,1.0
Phil Johns,3,0.6666666666666666,Submission,1,True,42,Phil Stroffolino,1,0.0,Submission,1,False,63,TKO,1.0
Tony DeSouza,3,1.0,Split Decision,3,True,147,Jutaro Nakao,17,0.5882352941176471,Submission,3,True,125,KO,0.0
Tony DeSouza,4,0.75,KO,2,False,36,Chatt Lavender,3,0.6666666666666666,Submission,3,False,113,TKO,1.0
Karl Schmidt,8,0.625,Submission,1,False,350,Scott Johnson,3,0.0,KO,1,False,385,Submission,1.0
Karl Schmidt,7,0.7142857142857143,TKO,1,True,197,Chad W. Saunders,1,1.0,Submission,1,True,402,Submission,0.0
Karl Schmidt,3,1.0,Submission,1,True,22,Carlos Newton,3,1.0,Split Decision,3,True,314,Submission,0.0
Karl Schmidt,1,1.0,Submission,2,True,98,Henry Matamoros,4,0.75,Submission,1,True,403,Submission,1.0
Jutaro Nakao,41,0.5853658536585366,KO,1,False,491,Hidetora Hidetora,2,1.0,TKO,1,True,232,Split Decision,1.0
Jutaro Nakao,39,0.5897435897435898,Split Decision,3,False,391,Doo Jae Jung,2,0.0,TKO,2,False,1140,Submission,1.0
Jutaro Nakao,35,0.6285714285714286,Split Decision,3,False,184,Ryo Chonan,18,0.5,Split Decision,3,False,127,Split Decision,0.0
Jutaro Nakao,33,0.6363636363636364,Split Decision,2,True,89,Yong Hoon Lee,2,0.0,Submission,1,False,187,TKO,1.0
Jutaro Nakao,31,0.6451612903225806,Split Decision,3,False,299,Tae Hyun Bang,1,0.0,Split Decision,3,False,157,TKO,0.0
Jutaro Nakao,25,0.68,KO,1,True,127,Kyosuke Sasaki,4,0.25,Split Decision,3,False,602,Split Decision,1.0
Jutaro Nakao,23,0.6521739130434783,Submission,1,True,119,Shinya Aoki,1,1.0,Submission,2,True,119,KO,1.0
Jutaro Nakao,21,0.6666666666666666,Submission,2,True,295,Akira Kikuchi,4,0.75,Submission,1,True,60,Split Decision,0.0
Jutaro Nakao,13,0.6153846153846154,Submission,1,True,77,Ray    Cooper,2,0.5,Submission,1,False,727,Split Decision,0.0
Jutaro Nakao,40,0.6,Submission,1,True,259,Katsunori Kikuno,5,0.4,Split Decision,3,False,365,KO,0.0
Jutaro Nakao,38,0.6052631578947368,Split Decision,3,False,135,Yasuaki Kishimoto,1,1.0,Submission,1,True,267,Split Decision,0.0
Jutaro Nakao,36,0.6111111111111112,Split Decision,3,False,154,Yuki Ito,1,0.0,Split Decision,2,False,1142,Split Decision,1.0
Jutaro Nakao,34,0.6470588235294118,TKO,2,True,188,Koichiro Matsumoto,1,1.0,TKO,1,True,481,Split Decision,0.0
Jutaro Nakao,32,0.625,TKO,2,False,159,Shigetoshi Iwase,16,0.4375,Split Decision,2,True,204,Split Decision,1.0
Jutaro Nakao,27,0.6666666666666666,Split Decision,2,False,230,Seichi Ikemoto,24,0.5416666666666666,KO,2,True,105,Split Decision,1.0
Jutaro Nakao,26,0.6923076923076923,Split Decision,3,True,133,Marcus Aurelio,4,0.75,Split Decision,2,True,105,Split Decision,0.0
Jutaro Nakao,23,0.6521739130434783,Submission,1,True,119,Daisuke Nakamura,12,0.5833333333333334,TKO,1,True,119,TKO,1.0
Jutaro Nakao,22,0.6363636363636364,Split Decision,3,False,61,Kenji Arai,2,0.0,Submission,3,False,706,Submission,1.0
Jutaro Nakao,14,0.5714285714285714,Split Decision,3,False,203,Dan Gilbert,2,0.0,Submission,1,False,931,TKO,0.0
Jutaro Nakao,10,0.7,Submission,1,True,116,Tetsuji Kato,2,0.5,Submission,3,False,640,Split Decision,0.0
Jutaro Nakao,4,0.5,Split Decision,3,False,169,Tetsuji Kato,1,1.0,Split Decision,2,True,63,Submission,1.0
Jutaro Nakao,3,0.6666666666666666,Submission,2,False,158,Susumu Yamasaki,1,1.0,Split Decision,2,True,515,Split Decision,0.0
Riley McIlhon,13,0.5384615384615384,Submission,1,True,26,Jason  Miller,1,1.0,Submission,1,True,945,Submission,0.0
Riley McIlhon,13,0.5384615384615384,Submission,1,True,26,Steve Miller,1,0.0,TKO,1,False,26,TKO,1.0
Riley McIlhon,3,0.3333333333333333,Submission,1,False,334,Dan Croonquist,4,0.0,TKO,1,False,418,TKO,1.0
Riley McIlhon,18,0.5555555555555556,TKO,1,True,48,Aristides Britto,4,0.25,Submission,1,False,175,Submission,1.0
Riley McIlhon,9,0.5555555555555556,Submission,1,True,57,Mitch Rosland,1,0.0,TKO,1,False,204,Submission,0.0
Riley McIlhon,6,0.6666666666666666,TKO,1,True,324,Brian Anthony Fulton,2,0.5,TKO,1,False,54,TKO,0.0
Aaron Riley,15,0.8,Split Decision,3,True,62,Jeremy Bennett,1,0.0,Split Decision,1,False,468,KO,1.0
Aaron Riley,11,0.9090909090909091,TKO,1,True,39,Joe Merit,1,1.0,KO,0,True,648,Submission,1.0
Aaron Riley,10,0.9,TKO,1,True,13,Billy Johnson,1,0.0,Submission,1,False,672,TKO,1.0
Aaron Riley,36,0.75,TKO,1,False,931,Tony Ferguson,4,0.75,KO/TKO,1,True,112,TKO,0.0
Aaron Riley,35,0.7714285714285715,Split Decision,3,True,175,Shane Nelson,2,0.5,Decision - Split,3,True,84,TKO,0.0
Aaron Riley,34,0.7647058823529411,Split Decision,3,True,140,Steve Claveau,2,1.0,Submission,1,True,84,Split Decision,1.0
Aaron Riley,32,0.78125,KO,1,False,292,Ryan Schultz,8,0.5,Split Decision,3,True,111,Split Decision,0.0
Aaron Riley,27,0.7777777777777778,Split Decision,3,True,154,Maicon Alarcao,1,0.0,Split Decision,2,False,532,TKO,1.0
Aaron Riley,23,0.782608695652174,KO,1,False,112,Nick Gilardi,2,0.5,Submission,0,False,154,TKO,1.0
Aaron Riley,20,0.8,Split Decision,3,False,126,Mike Willus,1,0.0,Split Decision,3,False,41,Submission,1.0
Aaron Riley,7,0.8571428571428571,Split Decision,1,True,41,James Julian,1,0.0,TKO,1,False,72,Submission,1.0
Aaron Riley,5,0.8,Submission,1,True,85,Phil Stroffolino,2,0.0,TKO,1,False,413,TKO,1.0
Andy Sanders,13,0.5384615384615384,TKO,1,False,364,Jesse Sanders,3,1.0,Submission,1,True,364,TKO,0.0
Andy Sanders,8,0.625,Submission,1,False,71,Dave Yoder,2,0.0,Submission,1,False,179,TKO,1.0
Andy Sanders,4,0.75,Split Decision,1,True,56,Jason Henry,1,0.0,Submission,1,False,49,TKO,1.0
Andy Sanders,10,0.7,Submission,1,True,2479,Jesse Lennox,3,0.6666666666666666,TKO,2,True,93,TKO,0.0
Andy Sanders,7,0.7142857142857143,Split Decision,1,False,171,Henry Matamoros,3,0.6666666666666666,Submission,1,True,31,Submission,0.0
Andy Sanders,5,0.8,TKO,1,True,8,Troy Pacenka,1,0.0,Submission,1,False,23,Submission,1.0
Jason Pierce,12,0.9166666666666666,Submission,1,False,329,Cole Williams,3,0.6666666666666666,Submission,1,True,400,Split Decision,0.0
Jason Pierce,9,1.0,Split Decision,3,True,268,Jordan Faas,1,1.0,Split Decision,3,True,49,Submission,1.0
Jason Pierce,6,1.0,Split Decision,3,True,231,Brent Mehrhoff,1,0.0,Split Decision,3,False,273,Split Decision,1.0
Jason Pierce,1,1.0,TKO,2,True,154,Lucas Gwaltney,2,0.0,TKO,1,False,174,Split Decision,1.0
Jason Pierce,4,1.0,Submission,1,True,47,Anthony White,3,0.0,TKO,1,False,133,TKO,1.0
Jason Pierce,13,0.8461538461538461,Split Decision,5,False,70,Andre Kase,6,0.3333333333333333,TKO,1,False,224,Split Decision,1.0
Jason Pierce,10,1.0,Submission,2,True,357,Beau Laughridge,1,1.0,TKO,1,True,896,Split Decision,1.0
Jason Pierce,7,1.0,Split Decision,3,True,161,Jason Bowling,3,0.3333333333333333,TKO,1,False,182,Submission,1.0
Jason Pierce,2,1.0,Split Decision,0,True,48,Anthony White,2,0.0,TKO,1,False,139,TKO,1.0
Chris Tickle,21,0.47619047619047616,Submission,2,False,454,Drew Morais,1,1.0,Split Decision,3,True,111,Split Decision,1.0
Chris Tickle,17,0.5294117647058824,Submission,1,False,49,Daron Cruickshank,3,1.0,Split Decision,1,True,84,Split Decision,0.0
Chris Tickle,9,0.3333333333333333,Submission,1,False,8,Ramiro Hernandez,2,1.0,Split Decision,3,True,315,Submission,0.0
Chris Tickle,7,0.2857142857142857,Submission,2,False,77,Marshall Blevins,3,0.3333333333333333,Submission,1,False,448,Submission,1.0
Chris Tickle,5,0.4,TKO,1,True,29,Chris McDaniel,5,0.2,Submission,1,True,36,Submission,0.0
Chris Tickle,14,0.5,TKO,2,True,203,Brian Geraghty,42,0.5952380952380952,TKO,1,False,183,Split Decision,1.0
Chris Tickle,10,0.3,Submission,1,False,28,Dave Lehr Cochran,3,0.3333333333333333,TKO,1,True,2380,KO,1.0
Chris Tickle,8,0.375,Submission,1,True,62,Todd Murphey,1,0.0,TKO,3,False,741,Submission,0.0
Chris Tickle,6,0.3333333333333333,Submission,1,False,315,James Marino,1,1.0,TKO,1,True,35,Submission,0.0
Chris Tickle,15,0.5333333333333333,Split Decision,3,True,146,Austin Lyons,1,1.0,Split Decision,5,True,517,TKO,1.0
Ryan Scheeper,42,0.09523809523809523,TKO,1,False,161,Jordan Johnson,2,1.0,TKO,1,True,182,TKO,0.0
Ryan Scheeper,38,0.10526315789473684,TKO,1,False,77,Tyrone Roberts,12,0.5833333333333334,TKO,1,False,168,Submission,0.0
Ryan Scheeper,32,0.125,Submission,1,False,98,James Lee,4,0.5,KO/TKO,1,False,1659,Submission,0.0
Ryan Scheeper,30,0.13333333333333333,TKO,1,False,91,Justin DeMoney,1,0.0,Submission,2,False,245,TKO,0.0
Ryan Scheeper,28,0.14285714285714285,TKO,1,False,34,Jason Davis,1,0.0,Submission,1,False,223,No Contest,0.0
Ryan Scheeper,26,0.15384615384615385,TKO,1,False,119,Andre Kase,4,0.25,Submission,1,False,357,TKO,0.0
Ryan Scheeper,22,0.18181818181818182,KO,3,False,7,Lukas Bowar,1,0.0,TKO,1,False,161,TKO,0.0
Ryan Scheeper,16,0.1875,Submission,1,False,28,Justin Schwer,1,0.0,Submission,1,False,609,Split Decision,0.0
Ryan Scheeper,10,0.2,TKO,1,False,83,Dan Gilbert,7,0.2857142857142857,TKO,1,True,234,Submission,0.0
Ryan Scheeper,2,0.0,TKO,3,False,42,Jacob Kuester,1,0.0,Submission,1,False,287,TKO,0.0
Ryan Scheeper,33,0.12121212121212122,Submission,1,False,111,Brandon Anderson,4,0.5,Submission,1,False,85,KO,0.0
Ryan Scheeper,25,0.16,Submission,1,False,35,Mike Pitz,1,1.0,TKO,2,True,273,TKO,0.0
Ryan Scheeper,21,0.19047619047619047,Submission,1,False,21,Ryan Sturdy,3,1.0,Split Decision,3,True,15,KO,0.0
Ryan Scheeper,19,0.15789473684210525,Submission,1,False,28,Joe Chacon,2,0.0,Split Decision,3,False,1848,Submission,1.0
Ryan Scheeper,7,0.14285714285714285,TKO,1,False,7,Gerald Meerschaert,1,1.0,Submission,1,True,112,Submission,0.0
Eddy Ellis,40,0.575,Submission,2,True,195,Amirkhan Adaev,1,1.0,TKO,1,True,461,TKO,0.0
Eddy Ellis,34,0.5294117647058824,Submission,1,True,97,James Birdsley,5,0.4,TKO,2,False,118,TKO,1.0
Eddy Ellis,30,0.4666666666666667,KO,2,False,252,Mike Gates,1,0.0,Split Decision,3,False,763,Submission,1.0
Eddy Ellis,26,0.4230769230769231,TKO,1,False,29,Clyde Jenkins,1,0.0,KO,2,False,157,TKO,1.0
Eddy Ellis,24,0.4166666666666667,TKO,1,False,308,Damian Hatch,2,0.0,Submission,1,False,56,TKO,1.0
Eddy Ellis,20,0.45,Submission,2,False,21,Ryan Schultz,1,1.0,TKO,1,True,35,KO,0.0
Eddy Ellis,18,0.5,No Contest,0,True,112,Nick Gilardi,4,0.25,Submission,1,False,91,Split Decision,0.0
Eddy Ellis,16,0.4375,TKO,2,True,35,Justin Gardner,2,0.0,TKO,1,False,49,KO,1.0
Eddy Ellis,13,0.3076923076923077,Submission,1,False,63,Dave Lehr Cochran,1,0.0,TKO,1,False,315,Submission,1.0
Eddy Ellis,10,0.4,Split Decision,3,False,15,Betiss Mansouri,2,1.0,Submission,2,True,570,Submission,0.0
Eddy Ellis,37,0.5675675675675675,Submission,2,True,20,Colton Smith,1,1.0,Split Decision,2,True,20,Split Decision,0.0
Eddy Ellis,39,0.5641025641025641,Split Decision,3,True,770,Evgeny Lakhin,5,0.4,KO,3,False,56,Submission,1.0
Eddy Ellis,35,0.5428571428571428,TKO,2,True,133,J.T. Taylor,6,0.16666666666666666,Split Decision,3,True,503,KO,1.0
Eddy Ellis,27,0.4444444444444444,TKO,1,True,175,Ray Perales,7,0.14285714285714285,Submission,1,False,28,Submission,1.0
Eddy Ellis,23,0.43478260869565216,Split Decision,3,True,84,Ross Ebanez,3,0.6666666666666666,Split Decision,2,True,266,TKO,0.0
Eddy Ellis,11,0.36363636363636365,Submission,1,False,20,Jeremy Jackson,2,0.0,TKO,1,False,20,TKO,0.0
Piotr Jakaczynski,3,0.3333333333333333,Submission,0,True,580,Ibrahim Moginot,1,0.0,Submission,1,False,560,Split Decision,1.0
Piotr Jakaczynski,1,0.0,Split Decision,3,False,190,Dan Hornbuckle,13,0.9230769230769231,Submission,2,True,119,KO,0.0
Mark Long,53,0.49056603773584906,Split Decision,3,True,238,Jason Medina,7,0.2857142857142857,Submission,1,False,386,TKO,1.0
Mark Long,44,0.5,TKO,1,True,273,John Strawn,3,0.0,KO,3,False,36,KO,0.0
Mark Long,39,0.5384615384615384,TKO,1,True,39,Demi Deeds,4,0.75,TKO,1,True,222,TKO,0.0
Mark Long,37,0.5135135135135135,KO,1,False,9,Shawn Nolan,1,0.0,TKO,1,False,35,TKO,1.0
Mark Long,34,0.5,Submission,1,False,89,Brian Dunn,6,0.5,Submission,1,False,349,KO,0.0
Mark Long,31,0.5161290322580645,TKO,1,False,7,Eric Lambert,1,1.0,Submission,0,True,35,TKO,0.0
Mark Long,28,0.5357142857142857,Submission,0,False,14,Mark Bear,1,0.0,Submission,1,False,637,Submission,0.0
Mark Long,16,0.5,Disqualification,0,False,66,Bart Palaszewski,1,0.0,Split Decision,3,False,328,Submission,0.0
Mark Long,15,0.5333333333333333,Split Decision,3,True,46,Mike Napralla,1,1.0,Submission,2,True,52,Disqualification,0.0
Mark Long,10,0.6,Submission,1,True,77,Brian Geraghty,8,0.5,Submission,1,True,28,TKO,0.0
Mark Long,5,0.4,Submission,1,False,70,Jeff Snyder,1,0.0,Split Decision,0,False,204,Split Decision,0.0
Mark Long,3,0.3333333333333333,Submission,2,False,63,Jamie Webb,1,0.0,TKO,1,False,62,Submission,1.0
Mark Long,52,0.4807692307692308,KO,2,False,855,Aron Hingtgen,1,0.0,KO,2,False,902,Split Decision,1.0
Mark Long,50,0.48,Submission,1,False,189,Manuel Quiroz,9,0.0,Submission,1,False,155,Submission,1.0
Mark Long,43,0.4883720930232558,Submission,1,False,8,Manuel Quiroz,4,0.0,Submission,1,False,120,TKO,1.0
Mark Long,19,0.47368421052631576,TKO,1,False,42,Tyrone Roberts,5,0.6,TKO,1,True,6,Submission,0.0
Mark Long,2,0.5,Submission,1,False,634,Eric Gwaltney,1,0.0,Submission,0,False,151,Submission,0.0
Heath Sims,6,0.6666666666666666,TKO,1,True,194,Katsuya Inoue,7,0.8571428571428571,Split Decision,3,True,56,TKO,0.0
Heath Sims,5,0.6,TKO,2,True,128,Takafumi Ito,9,0.5555555555555556,Split Decision,3,True,603,TKO,1.0
Heath Sims,1,1.0,Split Decision,2,True,92,Paul Gardner,1,0.0,Submission,1,False,945,TKO,1.0
Fritz Paul,8,0.875,TKO,1,True,236,Andy Foster,2,0.5,Split Decision,3,False,103,TKO,0.0
Fritz Paul,13,0.7692307692307693,Submission,1,True,1274,Jonathan Vallee,2,1.0,Submission,1,True,209,Split Decision,0.0
Fritz Paul,7,0.8571428571428571,TKO,1,True,336,Chester Post,1,0.0,TKO,1,False,480,TKO,1.0
Din Thomas,34,0.7058823529411765,No Contest,1,False,335,Georgi Karakhanyan,1,0.0,TKO,3,False,755,Split Decision,0.0
Din Thomas,32,0.71875,TKO,1,True,293,Dustin Pague,1,1.0,Submission,1,True,397,TKO,1.0
Din Thomas,29,0.7241379310344828,Submission,2,True,116,Kenny Florian,7,0.8571428571428571,KO/TKO,1,True,74,Submission,0.0
Din Thomas,22,0.7727272727272727,Submission,1,True,203,Tyrone Glover,1,1.0,Submission,1,True,35,Split Decision,0.0
Din Thomas,20,0.75,TKO,1,False,38,Ray Totorico,3,0.0,Submission,1,False,840,Submission,1.0
